repetition_bucket,variability,position_in_workload,source_path,measured_query_name,num_joins_in_user_query,num_joins_in_benchmark_query,redset_query_id
10%-20%,high_variability,75,imdb/benchmarks/ceb/10a/f84bcebe7bcddb94129666031473a9d3d30014e0.sql,rbk_0172_ceb_10a_f84bcebe7bcddb94129666031473a9d3d30014e0,1,6,25467
10%-20%,high_variability,76,imdb/benchmarks/ceb/10a/f8bc3ee18b967d17a31f74e33b0a6e4942f90250.sql,rbk_0173_ceb_10a_f8bc3ee18b967d17a31f74e33b0a6e4942f90250,1,6,283837
10%-20%,high_variability,77,imdb/benchmarks/ceb/10a/f84bcebe7bcddb94129666031473a9d3d30014e0.sql,rbk_0172_ceb_10a_f84bcebe7bcddb94129666031473a9d3d30014e0,1,6,236321
10%-20%,high_variability,78,imdb/benchmarks/ceb/10a/f7fec7e3a6fc8e92b29c7222dcd1919ef3a348af.sql,rbk_0171_ceb_10a_f7fec7e3a6fc8e92b29c7222dcd1919ef3a348af,1,6,543020
10%-20%,high_variability,79,imdb/benchmarks/ceb/10a/f7fb7e491d3aa362194045f0a8dd6408ad98ade0.sql,rbk_0170_ceb_10a_f7fb7e491d3aa362194045f0a8dd6408ad98ade0,1,6,310444
10%-20%,high_variability,80,imdb/benchmarks/ceb/10a/f72a93edb877626a029820332a1864e88f3fa014.sql,rbk_0169_ceb_10a_f72a93edb877626a029820332a1864e88f3fa014,1,6,158396
10%-20%,high_variability,81,imdb/benchmarks/ceb/10a/f6beba9049546c04119c56b3ebc830b17e1cf4bc.sql,rbk_0168_ceb_10a_f6beba9049546c04119c56b3ebc830b17e1cf4bc,1,6,509809
10%-20%,high_variability,82,imdb/benchmarks/ceb/10a/f6a29c2f08f9b0fd4b77006a7c2953d589825b21.sql,rbk_0167_ceb_10a_f6a29c2f08f9b0fd4b77006a7c2953d589825b21,2,6,219455
10%-20%,high_variability,83,imdb/benchmarks/ceb/10a/f6830f5b3e0132a538039ea0e2fe693b9d281265.sql,rbk_0166_ceb_10a_f6830f5b3e0132a538039ea0e2fe693b9d281265,1,6,213941
10%-20%,high_variability,84,imdb/benchmarks/ceb/10a/f636bf40b0c0b57bf8c6b4fcbbf278d189df19d3.sql,rbk_0165_ceb_10a_f636bf40b0c0b57bf8c6b4fcbbf278d189df19d3,2,6,77384
10%-20%,high_variability,85,imdb/benchmarks/ceb/10a/f6beba9049546c04119c56b3ebc830b17e1cf4bc.sql,rbk_0168_ceb_10a_f6beba9049546c04119c56b3ebc830b17e1cf4bc,1,6,460853
10%-20%,high_variability,86,imdb/benchmarks/ceb/10a/f62b50fe30cf38b1656df742f919c18a7b2bd922.sql,rbk_0164_ceb_10a_f62b50fe30cf38b1656df742f919c18a7b2bd922,1,6,405036
10%-20%,high_variability,87,imdb/benchmarks/ceb/10a/f62b50fe30cf38b1656df742f919c18a7b2bd922.sql,rbk_0164_ceb_10a_f62b50fe30cf38b1656df742f919c18a7b2bd922,1,6,137571
10%-20%,high_variability,88,imdb/benchmarks/ceb/10a/f62850911fa2239d86d6f0edeeb371d9b8f77431.sql,rbk_0163_ceb_10a_f62850911fa2239d86d6f0edeeb371d9b8f77431,1,6,416243
10%-20%,high_variability,89,imdb/benchmarks/ceb/10a/f62850911fa2239d86d6f0edeeb371d9b8f77431.sql,rbk_0163_ceb_10a_f62850911fa2239d86d6f0edeeb371d9b8f77431,1,6,78857
10%-20%,high_variability,90,imdb/benchmarks/ceb/10a/f62850911fa2239d86d6f0edeeb371d9b8f77431.sql,rbk_0163_ceb_10a_f62850911fa2239d86d6f0edeeb371d9b8f77431,1,6,106067
10%-20%,high_variability,91,imdb/benchmarks/ceb/10a/f62b50fe30cf38b1656df742f919c18a7b2bd922.sql,rbk_0164_ceb_10a_f62b50fe30cf38b1656df742f919c18a7b2bd922,1,6,48924
10%-20%,high_variability,92,imdb/benchmarks/job/11c.sql,rbk_0690_job_11c,3,7,1455059
10%-20%,high_variability,93,imdb/benchmarks/ceb/10a/f599ce082cdb192974438e659a158cfa6646d4c8.sql,rbk_0162_ceb_10a_f599ce082cdb192974438e659a158cfa6646d4c8,2,6,1464547
10%-20%,high_variability,94,imdb/benchmarks/ceb/10a/f58ff1412a938bbdbf7970be4b4272a94d778a5f.sql,rbk_0161_ceb_10a_f58ff1412a938bbdbf7970be4b4272a94d778a5f,2,6,1623741
10%-20%,high_variability,95,imdb/benchmarks/ceb/10a/f56ff35ed8e1a6a9cf58b839da47916f0530d6cc.sql,rbk_0160_ceb_10a_f56ff35ed8e1a6a9cf58b839da47916f0530d6cc,2,6,1560873
10%-20%,high_variability,96,imdb/benchmarks/ceb/10a/f55d37e667a4c3bd71cd84a11646e9640d198d75.sql,rbk_0159_ceb_10a_f55d37e667a4c3bd71cd84a11646e9640d198d75,2,6,1499516
10%-20%,high_variability,97,imdb/benchmarks/ceb/10a/f54faa893e4996e7208c627e55e8d2bdaa460e50.sql,rbk_0158_ceb_10a_f54faa893e4996e7208c627e55e8d2bdaa460e50,1,6,1279067
10%-20%,high_variability,98,imdb/benchmarks/ceb/10a/f52ac3c7e71c470fc620ac74f4f6b98546930c44.sql,rbk_0157_ceb_10a_f52ac3c7e71c470fc620ac74f4f6b98546930c44,1,6,1614418
10%-20%,high_variability,99,imdb/benchmarks/ceb/10a/f5222dee1c1935921b046729a4440c588ae07ee5.sql,rbk_0156_ceb_10a_f5222dee1c1935921b046729a4440c588ae07ee5,1,6,1465423
10%-20%,high_variability,100,imdb/benchmarks/ceb/10a/f460a60054ccdc407d6f43f7ec2e3b68734e9284.sql,rbk_0155_ceb_10a_f460a60054ccdc407d6f43f7ec2e3b68734e9284,1,6,1286114
10%-20%,high_variability,101,imdb/benchmarks/ceb/10a/f44e11e05312751aed578e99662faaef39704609.sql,rbk_0154_ceb_10a_f44e11e05312751aed578e99662faaef39704609,1,6,1489353
10%-20%,high_variability,102,imdb/benchmarks/ceb/10a/f44e11e05312751aed578e99662faaef39704609.sql,rbk_0154_ceb_10a_f44e11e05312751aed578e99662faaef39704609,1,6,1677426
10%-20%,high_variability,103,imdb/benchmarks/ceb/10a/f430d8243eb06353fbd716ac9a77eb09a36de5c7.sql,rbk_0153_ceb_10a_f430d8243eb06353fbd716ac9a77eb09a36de5c7,1,6,1472816
10%-20%,high_variability,104,imdb/benchmarks/ceb/2a/2a99.sql,rbk_0290_ceb_2a_2a99,10,10,1311588
10%-20%,high_variability,105,imdb/benchmarks/ceb/2a/2a99.sql,rbk_0290_ceb_2a_2a99,10,10,1655127
10%-20%,high_variability,106,imdb/benchmarks/ceb/2a/2a98.sql,rbk_0289_ceb_2a_2a98,10,10,1685820
10%-20%,high_variability,107,imdb/benchmarks/ceb/2a/2a98.sql,rbk_0289_ceb_2a_2a98,10,10,1563637
10%-20%,high_variability,108,imdb/benchmarks/ceb/10a/f3539a984a8f057f6ba513c293593bdbb8ec523c.sql,rbk_0152_ceb_10a_f3539a984a8f057f6ba513c293593bdbb8ec523c,1,6,1572267
10%-20%,high_variability,109,imdb/benchmarks/ceb/10a/f33c42be8454d0e1823e578572022699fb67185d.sql,rbk_0151_ceb_10a_f33c42be8454d0e1823e578572022699fb67185d,1,6,1308573
10%-20%,high_variability,110,imdb/benchmarks/ceb/10a/f2deef7e2e7222180691d84c6494482b75fdf688.sql,rbk_0150_ceb_10a_f2deef7e2e7222180691d84c6494482b75fdf688,1,6,1330990
10%-20%,high_variability,111,imdb/benchmarks/ceb/10a/f2deef7e2e7222180691d84c6494482b75fdf688.sql,rbk_0150_ceb_10a_f2deef7e2e7222180691d84c6494482b75fdf688,1,6,1598973
10%-20%,high_variability,112,imdb/benchmarks/ceb/10a/f2a3d4276497bb81578f5588fabc559a57977ccb.sql,rbk_0149_ceb_10a_f2a3d4276497bb81578f5588fabc559a57977ccb,1,6,1563681
10%-20%,high_variability,113,imdb/benchmarks/ceb/10a/f2a3d4276497bb81578f5588fabc559a57977ccb.sql,rbk_0149_ceb_10a_f2a3d4276497bb81578f5588fabc559a57977ccb,1,6,1330991
10%-20%,high_variability,114,imdb/benchmarks/job/11b.sql,rbk_0689_job_11b,3,7,335910
10%-20%,high_variability,115,imdb/benchmarks/job/11a.sql,rbk_0688_job_11a,3,7,1420656
10%-20%,high_variability,116,imdb/benchmarks/job/9b.sql,rbk_0760_job_9b,3,7,1482441
10%-20%,high_variability,117,imdb/benchmarks/ceb/10a/f2064923351388e03d492e7de432394e3da92046.sql,rbk_0148_ceb_10a_f2064923351388e03d492e7de432394e3da92046,1,6,1186668
10%-20%,high_variability,118,imdb/benchmarks/ceb/10a/f1fca4bb9857f5fd44f291472d651985df18d2b0.sql,rbk_0147_ceb_10a_f1fca4bb9857f5fd44f291472d651985df18d2b0,1,6,1091165
10%-20%,high_variability,119,imdb/benchmarks/ceb/10a/f1e9a05a339c6b7362ed3561ebf66cd7954a2c86.sql,rbk_0146_ceb_10a_f1e9a05a339c6b7362ed3561ebf66cd7954a2c86,1,6,1286384
10%-20%,high_variability,120,imdb/benchmarks/ceb/10a/f1abdecb7328db05a465d42d406a8132a36de9ab.sql,rbk_0145_ceb_10a_f1abdecb7328db05a465d42d406a8132a36de9ab,1,6,1436630
10%-20%,high_variability,121,imdb/benchmarks/ceb/10a/f193f0a7c97a00ea8d55103b0f73d9f890d03832.sql,rbk_0144_ceb_10a_f193f0a7c97a00ea8d55103b0f73d9f890d03832,1,6,1423975
10%-20%,high_variability,122,imdb/benchmarks/ceb/10a/f1858a80cec40459faae312ecf18caa8b02e2928.sql,rbk_0143_ceb_10a_f1858a80cec40459faae312ecf18caa8b02e2928,1,6,1401348
10%-20%,high_variability,123,imdb/benchmarks/ceb/10a/f0fbb474a6fb9c857e3983bf21ffb6a7798ab617.sql,rbk_0142_ceb_10a_f0fbb474a6fb9c857e3983bf21ffb6a7798ab617,1,6,1135638
10%-20%,high_variability,124,imdb/benchmarks/ceb/10a/f0dcb01f769647a072a93c3b4fcd22910442da26.sql,rbk_0141_ceb_10a_f0dcb01f769647a072a93c3b4fcd22910442da26,1,6,1025582
10%-20%,high_variability,125,imdb/benchmarks/ceb/10a/f0bad71831be9b9433539dbfa9e5db3e2b5c18cb.sql,rbk_0140_ceb_10a_f0bad71831be9b9433539dbfa9e5db3e2b5c18cb,1,6,1359246
10%-20%,high_variability,126,imdb/benchmarks/ceb/10a/f01b2eb575db47e3c4c5f9622d94b5e988ad78d4.sql,rbk_0139_ceb_10a_f01b2eb575db47e3c4c5f9622d94b5e988ad78d4,1,6,1178374
10%-20%,high_variability,127,imdb/benchmarks/ceb/10a/efcf6366c9b9775682ba5620b48627c75d91242b.sql,rbk_0138_ceb_10a_efcf6366c9b9775682ba5620b48627c75d91242b,1,6,1175218
10%-20%,high_variability,128,imdb/benchmarks/ceb/10a/ef9ae27aa234cbafa3cde0767006aaaee8cd970c.sql,rbk_0137_ceb_10a_ef9ae27aa234cbafa3cde0767006aaaee8cd970c,2,6,1059535
10%-20%,high_variability,129,imdb/benchmarks/ceb/10a/ef8d553c6def9ae9e52686030ec861707f76147e.sql,rbk_0136_ceb_10a_ef8d553c6def9ae9e52686030ec861707f76147e,2,6,1220531
10%-20%,high_variability,130,imdb/benchmarks/ceb/10a/ef72cb3f791fca483385961867e5dd6270585c5b.sql,rbk_0135_ceb_10a_ef72cb3f791fca483385961867e5dd6270585c5b,2,6,1026112
10%-20%,high_variability,131,imdb/benchmarks/ceb/10a/ef4c56613ad818333fdc8a95b6afc78f0fb83ee3.sql,rbk_0134_ceb_10a_ef4c56613ad818333fdc8a95b6afc78f0fb83ee3,1,6,1026429
10%-20%,high_variability,132,imdb/benchmarks/ceb/10a/ef3476260a728827dd04b802cfd0965f2af88d9a.sql,rbk_0133_ceb_10a_ef3476260a728827dd04b802cfd0965f2af88d9a,1,6,1386679
10%-20%,high_variability,133,imdb/benchmarks/ceb/10a/eecc9badd6e377224a6f7b122ef7ec70120c629f.sql,rbk_0132_ceb_10a_eecc9badd6e377224a6f7b122ef7ec70120c629f,1,6,1223197
10%-20%,high_variability,134,imdb/benchmarks/ceb/10a/eeb273099477dcd7b048f4ef8abf94dffc50f9ac.sql,rbk_0131_ceb_10a_eeb273099477dcd7b048f4ef8abf94dffc50f9ac,1,6,1168291
10%-20%,high_variability,135,imdb/benchmarks/ceb/10a/ee5f4f2e4e7d47179981b1a2e72ed3d1ac507f9a.sql,rbk_0130_ceb_10a_ee5f4f2e4e7d47179981b1a2e72ed3d1ac507f9a,1,6,978719
10%-20%,high_variability,136,imdb/benchmarks/ceb/10a/ee5608d013aac6fcf50c2c7ae16c6b6a50afde53.sql,rbk_0129_ceb_10a_ee5608d013aac6fcf50c2c7ae16c6b6a50afde53,1,6,1476185
10%-20%,high_variability,137,imdb/benchmarks/ceb/10a/ee489237fd2d594d0118bb06205e71eb077ed3d7.sql,rbk_0128_ceb_10a_ee489237fd2d594d0118bb06205e71eb077ed3d7,1,6,1028203
10%-20%,high_variability,138,imdb/benchmarks/ceb/10a/ee46877d0663a810ad9b22e83fd05ad02863eb0d.sql,rbk_0127_ceb_10a_ee46877d0663a810ad9b22e83fd05ad02863eb0d,1,6,1105129
10%-20%,high_variability,139,imdb/benchmarks/ceb/10a/ee46877d0663a810ad9b22e83fd05ad02863eb0d.sql,rbk_0127_ceb_10a_ee46877d0663a810ad9b22e83fd05ad02863eb0d,1,6,1296722
10%-20%,high_variability,140,imdb/benchmarks/ceb/10a/ee423a8d6faede22d31f2aab78dc79ae4506e820.sql,rbk_0126_ceb_10a_ee423a8d6faede22d31f2aab78dc79ae4506e820,1,6,1192355
10%-20%,high_variability,141,imdb/benchmarks/ceb/10a/edd68bd929938e0cc8ac744fcc23eb4fafb7c058.sql,rbk_0125_ceb_10a_edd68bd929938e0cc8ac744fcc23eb4fafb7c058,1,6,1026113
10%-20%,high_variability,142,imdb/benchmarks/ceb/10a/edd332d4930c0f02422546ac2c9d01547de5f922.sql,rbk_0124_ceb_10a_edd332d4930c0f02422546ac2c9d01547de5f922,1,6,1265296
10%-20%,high_variability,143,imdb/benchmarks/ceb/10a/ed4a0bc0f284af9f1a3aa3325e1add4782492ef7.sql,rbk_0123_ceb_10a_ed4a0bc0f284af9f1a3aa3325e1add4782492ef7,1,6,1167360
10%-20%,high_variability,144,imdb/benchmarks/ceb/10a/ed3c629368ef38b0d115f8a5f80a4c90deee8709.sql,rbk_0122_ceb_10a_ed3c629368ef38b0d115f8a5f80a4c90deee8709,2,6,1048532
10%-20%,high_variability,145,imdb/benchmarks/ceb/10a/ed14acd0f2174d63add65344e8a467f447baa85f.sql,rbk_0121_ceb_10a_ed14acd0f2174d63add65344e8a467f447baa85f,2,6,1004050
10%-20%,high_variability,146,imdb/benchmarks/ceb/10a/ed149305c687ec1822653d609e8a24817cd5c230.sql,rbk_0120_ceb_10a_ed149305c687ec1822653d609e8a24817cd5c230,1,6,980297
10%-20%,high_variability,147,imdb/benchmarks/ceb/10a/ecdd4978e9d24b4c8499eda005d513625da5fbc4.sql,rbk_0119_ceb_10a_ecdd4978e9d24b4c8499eda005d513625da5fbc4,1,6,1189325
10%-20%,high_variability,148,imdb/benchmarks/ceb/10a/ecdd4978e9d24b4c8499eda005d513625da5fbc4.sql,rbk_0119_ceb_10a_ecdd4978e9d24b4c8499eda005d513625da5fbc4,1,6,1091196
10%-20%,high_variability,149,imdb/benchmarks/job/12c.sql,rbk_0694_job_12c,4,7,1393734
10%-20%,high_variability,150,imdb/benchmarks/ceb/10a/ec42ff939910e0b6eb6b4ed2c076ad6f0f436f69.sql,rbk_0118_ceb_10a_ec42ff939910e0b6eb6b4ed2c076ad6f0f436f69,2,6,1047311
10%-20%,high_variability,151,imdb/benchmarks/ceb/10a/ec081931755de620e383f166feadae99a6116124.sql,rbk_0117_ceb_10a_ec081931755de620e383f166feadae99a6116124,2,6,1017499
10%-20%,high_variability,152,imdb/benchmarks/ceb/10a/ebd6c0345763e1e63dbd86cd6643c047973ac117.sql,rbk_0116_ceb_10a_ebd6c0345763e1e63dbd86cd6643c047973ac117,1,6,1478662
10%-20%,high_variability,153,imdb/benchmarks/ceb/10a/ebc0096686849e672f8aa9e370790fd6300171a5.sql,rbk_0115_ceb_10a_ebc0096686849e672f8aa9e370790fd6300171a5,1,6,1124348
10%-20%,high_variability,154,imdb/benchmarks/ceb/10a/eb98158940ead9ba9fdcffe2f3e6e1043e1c5f12.sql,rbk_0114_ceb_10a_eb98158940ead9ba9fdcffe2f3e6e1043e1c5f12,1,6,1352038
10%-20%,high_variability,155,imdb/benchmarks/ceb/10a/eb7e26fd748743c0efc70dc0d78af2d677250ecd.sql,rbk_0113_ceb_10a_eb7e26fd748743c0efc70dc0d78af2d677250ecd,1,6,1468998
10%-20%,high_variability,156,imdb/benchmarks/ceb/10a/eb6b3934d0f9ab07714a447836d7d78d95cea3fe.sql,rbk_0112_ceb_10a_eb6b3934d0f9ab07714a447836d7d78d95cea3fe,1,6,1124035
10%-20%,high_variability,157,imdb/benchmarks/ceb/10a/eb4716f3bbdab77fad65db383765e06f3380544f.sql,rbk_0111_ceb_10a_eb4716f3bbdab77fad65db383765e06f3380544f,1,6,1056456
10%-20%,high_variability,158,imdb/benchmarks/ceb/10a/eae1b96ca45b9780fa4b73861dd13a7ddcabbc1c.sql,rbk_0110_ceb_10a_eae1b96ca45b9780fa4b73861dd13a7ddcabbc1c,1,6,1098159
10%-20%,high_variability,159,imdb/benchmarks/ceb/10a/eae1b96ca45b9780fa4b73861dd13a7ddcabbc1c.sql,rbk_0110_ceb_10a_eae1b96ca45b9780fa4b73861dd13a7ddcabbc1c,1,6,1281294
10%-20%,high_variability,160,imdb/benchmarks/ceb/10a/eae1b96ca45b9780fa4b73861dd13a7ddcabbc1c.sql,rbk_0110_ceb_10a_eae1b96ca45b9780fa4b73861dd13a7ddcabbc1c,1,6,1206732
10%-20%,low_variability,1,imdb/benchmarks/ceb/8a/8a99.sql,rbk_0577_ceb_8a_8a99,3,11,109973
10%-20%,low_variability,2,imdb/benchmarks/ceb/8a/8a98.sql,rbk_0576_ceb_8a_8a98,3,11,85656
10%-20%,low_variability,3,imdb/benchmarks/ceb/8a/8a97.sql,rbk_0575_ceb_8a_8a97,3,11,45646
10%-20%,low_variability,4,imdb/benchmarks/ceb/8a/8a97.sql,rbk_0575_ceb_8a_8a97,3,11,195139
10%-20%,low_variability,5,imdb/benchmarks/ceb/8a/8a96.sql,rbk_0574_ceb_8a_8a96,3,11,72479
10%-20%,low_variability,6,imdb/benchmarks/ceb/8a/8a97.sql,rbk_0575_ceb_8a_8a97,3,11,118640
10%-20%,low_variability,7,imdb/benchmarks/ceb/10a/ffa89001847857aea332203f58817579edf17efa.sql,rbk_0196_ceb_10a_ffa89001847857aea332203f58817579edf17efa,2,6,139071
10%-20%,low_variability,8,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,2,6,122707
10%-20%,low_variability,9,imdb/benchmarks/ceb/10a/ff5392412c047db440be1c25a9368dca0af322a6.sql,rbk_0194_ceb_10a_ff5392412c047db440be1c25a9368dca0af322a6,2,6,152979
10%-20%,low_variability,10,imdb/benchmarks/ceb/10a/ff28e87026770d06e47c8133bde907e8f62af5f2.sql,rbk_0193_ceb_10a_ff28e87026770d06e47c8133bde907e8f62af5f2,2,6,100624
10%-20%,low_variability,11,imdb/benchmarks/ceb/10a/feb4a84432cbf3c03659dec9f994e45c20117dce.sql,rbk_0192_ceb_10a_feb4a84432cbf3c03659dec9f994e45c20117dce,2,6,108149
10%-20%,mid_variability,1,imdb/benchmarks/ceb/8a/8a99.sql,rbk_0577_ceb_8a_8a99,3,11,4828111
10%-20%,mid_variability,2,imdb/benchmarks/ceb/10a/ffa89001847857aea332203f58817579edf17efa.sql,rbk_0196_ceb_10a_ffa89001847857aea332203f58817579edf17efa,1,6,4306407
10%-20%,mid_variability,3,imdb/benchmarks/job/17f.sql,rbk_0715_job_17f,1,6,3237801
10%-20%,mid_variability,4,imdb/benchmarks/job/8d.sql,rbk_0758_job_8d,1,6,1936992
10%-20%,mid_variability,5,imdb/benchmarks/job/10c.sql,rbk_0687_job_10c,1,6,4832118
10%-20%,mid_variability,6,imdb/benchmarks/job/18c.sql,rbk_0718_job_18c,1,6,4773415
10%-20%,mid_variability,7,imdb/benchmarks/job/18b.sql,rbk_0717_job_18b,1,6,113975
10%-20%,mid_variability,8,imdb/benchmarks/job/18a.sql,rbk_0716_job_18a,1,6,3667050
10%-20%,mid_variability,9,imdb/benchmarks/job/18b.sql,rbk_0717_job_18b,1,6,2565148
10%-20%,mid_variability,10,imdb/benchmarks/job/8c.sql,rbk_0757_job_8c,1,6,1747924
10%-20%,mid_variability,11,imdb/benchmarks/job/17e.sql,rbk_0714_job_17e,1,6,4428344
10%-20%,mid_variability,12,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,3153310
10%-20%,mid_variability,13,imdb/benchmarks/ceb/10a/ff5392412c047db440be1c25a9368dca0af322a6.sql,rbk_0194_ceb_10a_ff5392412c047db440be1c25a9368dca0af322a6,1,6,1798371
10%-20%,mid_variability,14,imdb/benchmarks/ceb/10a/ff28e87026770d06e47c8133bde907e8f62af5f2.sql,rbk_0193_ceb_10a_ff28e87026770d06e47c8133bde907e8f62af5f2,1,6,1731012
10%-20%,mid_variability,15,imdb/benchmarks/ceb/10a/ff28e87026770d06e47c8133bde907e8f62af5f2.sql,rbk_0193_ceb_10a_ff28e87026770d06e47c8133bde907e8f62af5f2,1,6,1748319
10%-20%,mid_variability,16,imdb/benchmarks/ceb/10a/feb4a84432cbf3c03659dec9f994e45c20117dce.sql,rbk_0192_ceb_10a_feb4a84432cbf3c03659dec9f994e45c20117dce,1,6,2468576
10%-20%,mid_variability,17,imdb/benchmarks/ceb/10a/feb4a84432cbf3c03659dec9f994e45c20117dce.sql,rbk_0192_ceb_10a_feb4a84432cbf3c03659dec9f994e45c20117dce,1,6,2838192
10%-20%,mid_variability,18,imdb/benchmarks/job/10b.sql,rbk_0686_job_10b,1,6,4768729
10%-20%,mid_variability,19,imdb/benchmarks/ceb/10a/feab1842e30c452abd391c3326d9e4ff34c6dc11.sql,rbk_0191_ceb_10a_feab1842e30c452abd391c3326d9e4ff34c6dc11,1,6,1413852
10%-20%,mid_variability,20,imdb/benchmarks/job/8b.sql,rbk_0756_job_8b,1,6,1768301
10%-20%,mid_variability,21,imdb/benchmarks/job/10a.sql,rbk_0685_job_10a,1,6,4779484
10%-20%,mid_variability,22,imdb/benchmarks/job/8a.sql,rbk_0755_job_8a,1,6,1530205
10%-20%,mid_variability,23,imdb/benchmarks/job/17d.sql,rbk_0713_job_17d,1,6,1330619
10%-20%,mid_variability,24,imdb/benchmarks/ceb/10a/fe908e2b6537a8d6acfd277573458dce0e168e28.sql,rbk_0190_ceb_10a_fe908e2b6537a8d6acfd277573458dce0e168e28,1,6,2572736
20%-30%,high_variability,1,imdb/benchmarks/job/11d.sql,rbk_0691_job_11d,2,7,829736
20%-30%,high_variability,2,imdb/benchmarks/ceb/10a/ffa89001847857aea332203f58817579edf17efa.sql,rbk_0196_ceb_10a_ffa89001847857aea332203f58817579edf17efa,1,6,519048
20%-30%,high_variability,3,imdb/benchmarks/job/17f.sql,rbk_0715_job_17f,1,6,554857
20%-30%,high_variability,4,imdb/benchmarks/job/16d.sql,rbk_0709_job_16d,2,7,500718
20%-30%,high_variability,5,imdb/benchmarks/job/8d.sql,rbk_0758_job_8d,1,6,604943
20%-30%,high_variability,6,imdb/benchmarks/ceb/2a/2a99.sql,rbk_0290_ceb_2a_2a99,4,10,659993
20%-30%,high_variability,7,imdb/benchmarks/ceb/8a/8a99.sql,rbk_0577_ceb_8a_8a99,5,11,594961
20%-30%,high_variability,8,imdb/benchmarks/job/10c.sql,rbk_0687_job_10c,1,6,567626
20%-30%,high_variability,9,imdb/benchmarks/job/18c.sql,rbk_0718_job_18c,1,6,895902
20%-30%,high_variability,10,imdb/benchmarks/ceb/2b/2b99.sql,rbk_0309_ceb_2b_2b99,4,10,724863
20%-30%,high_variability,11,imdb/benchmarks/job/9d.sql,rbk_0762_job_9d,2,7,913950
20%-30%,high_variability,12,imdb/benchmarks/job/9c.sql,rbk_0761_job_9c,2,7,727968
20%-30%,high_variability,13,imdb/benchmarks/job/12c.sql,rbk_0694_job_12c,2,7,842541
20%-30%,high_variability,14,imdb/benchmarks/job/8c.sql,rbk_0757_job_8c,1,6,821516
20%-30%,high_variability,15,imdb/benchmarks/job/10b.sql,rbk_0686_job_10b,1,6,677285
20%-30%,high_variability,16,imdb/benchmarks/job/10c.sql,rbk_0687_job_10c,1,6,631946
20%-30%,high_variability,17,imdb/benchmarks/job/10c.sql,rbk_0687_job_10c,1,6,746458
20%-30%,high_variability,18,imdb/benchmarks/job/10a.sql,rbk_0685_job_10a,1,6,674984
20%-30%,high_variability,19,imdb/benchmarks/job/17e.sql,rbk_0714_job_17e,1,6,838971
20%-30%,high_variability,20,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,749612
20%-30%,high_variability,21,imdb/benchmarks/job/17d.sql,rbk_0713_job_17d,1,6,566781
20%-30%,high_variability,22,imdb/benchmarks/job/18b.sql,rbk_0717_job_18b,1,6,575595
20%-30%,high_variability,23,imdb/benchmarks/job/17c.sql,rbk_0712_job_17c,1,6,621466
20%-30%,high_variability,24,imdb/benchmarks/job/17b.sql,rbk_0711_job_17b,1,6,660150
20%-30%,high_variability,25,imdb/benchmarks/job/17d.sql,rbk_0713_job_17d,1,6,785433
20%-30%,high_variability,26,imdb/benchmarks/job/22d.sql,rbk_0732_job_22d,4,10,933115
20%-30%,high_variability,27,imdb/benchmarks/job/8b.sql,rbk_0756_job_8b,1,6,890860
20%-30%,high_variability,28,imdb/benchmarks/job/17a.sql,rbk_0710_job_17a,1,6,857560
20%-30%,high_variability,29,imdb/benchmarks/job/17a.sql,rbk_0710_job_17a,1,6,954267
20%-30%,high_variability,30,imdb/benchmarks/job/8a.sql,rbk_0755_job_8a,1,6,840743
20%-30%,high_variability,31,imdb/benchmarks/job/8a.sql,rbk_0755_job_8a,1,6,605171
20%-30%,high_variability,32,imdb/benchmarks/job/18a.sql,rbk_0716_job_18a,1,6,509896
20%-30%,high_variability,33,imdb/benchmarks/ceb/10a/ff5392412c047db440be1c25a9368dca0af322a6.sql,rbk_0194_ceb_10a_ff5392412c047db440be1c25a9368dca0af322a6,1,6,843435
20%-30%,high_variability,34,imdb/benchmarks/ceb/10a/ff5392412c047db440be1c25a9368dca0af322a6.sql,rbk_0194_ceb_10a_ff5392412c047db440be1c25a9368dca0af322a6,1,6,862390
20%-30%,high_variability,35,imdb/benchmarks/ceb/10a/ff28e87026770d06e47c8133bde907e8f62af5f2.sql,rbk_0193_ceb_10a_ff28e87026770d06e47c8133bde907e8f62af5f2,1,6,720837
20%-30%,high_variability,36,imdb/benchmarks/ceb/10a/ff28e87026770d06e47c8133bde907e8f62af5f2.sql,rbk_0193_ceb_10a_ff28e87026770d06e47c8133bde907e8f62af5f2,1,6,932130
20%-30%,high_variability,37,imdb/benchmarks/ceb/10a/ff28e87026770d06e47c8133bde907e8f62af5f2.sql,rbk_0193_ceb_10a_ff28e87026770d06e47c8133bde907e8f62af5f2,1,6,589762
20%-30%,high_variability,38,imdb/benchmarks/ceb/10a/ff28e87026770d06e47c8133bde907e8f62af5f2.sql,rbk_0193_ceb_10a_ff28e87026770d06e47c8133bde907e8f62af5f2,1,6,565242
